refresh_id,account_id,refresh_date,refresh_quarter,trigger_event_code,updated_fico_score,score_change_vs_prior,updated_utilization_pct,new_derogatory_flag,new_inquiry_count,collections_flag,bankruptcy_flag
BUR00019950,ACC0002629,2024-10-01,2024-Q4,quarterly_refresh,625,0,0.1908,0,0,0,0
BUR00019951,ACC0002630,2023-04-01,2023-Q2,annual_review,691,0,0.2248,0,0,0,0
BUR00019952,ACC0002630,2023-07-01,2023-Q3,cli_review,691,0,0.7445,0,1,0,0
BUR00019953,ACC0002630,2023-10-01,2023-Q4,cli_review,691,0,0.3762,0,1,0,0
BUR00019954,ACC0002630,2024-01-01,2024-Q1,cli_review,691,0,0.6678,0,3,0,0
BUR00019955,ACC0002630,2024-04-01,2024-Q2,behavioral_trigger,691,0,0.5231,0,3,0,0
BUR00019956,ACC0002630,2024-07-01,2024-Q3,cli_review,691,0,0.1757,0,1,0,0
BUR00019957,ACC0002630,2024-10-01,2024-Q4,collections_trigger,691,0,0.6211,0,2,0,0
BUR00019958,ACC0002631,2021-07-01,2021-Q3,behavioral_trigger,792,1,0.8684,0,1,0,0
BUR00019959,ACC0002631,2021-10-01,2021-Q4,cli_review,795,3,0.1649,0,0,0,0
BUR00019960,ACC0002631,2022-01-01,2022-Q1,annual_review,797,2,0.7928,0,2,0,0
BUR00019961,ACC0002631,2022-04-01,2022-Q2,quarterly_refresh,801,4,0.8418,0,2,0,0
BUR00019962,ACC0002631,2022-07-01,2022-Q3,annual_review,805,4,0.2856,0,2,0,0
BUR00019963,ACC0002631,2022-10-01,2022-Q4,annual_review,808,3,0.6535,0,2,0,0
BUR00019964,ACC0002631,2023-01-01,2023-Q1,cli_review,812,4,0.8033,0,3,0,0
BUR00019965,ACC0002631,2023-04-01,2023-Q2,quarterly_refresh,814,2,0.3249,0,2,0,0
BUR00019966,ACC0002631,2023-07-01,2023-Q3,collections_trigger,816,2,0.8338,0,2,0,0
BUR00019967,ACC0002631,2023-10-01,2023-Q4,cli_review,818,2,0.1697,0,2,0,0
BUR00019968,ACC0002631,2024-01-01,2024-Q1,annual_review,820,2,0.697,0,2,0,0
BUR00019969,ACC0002631,2024-04-01,2024-Q2,behavioral_trigger,824,4,0.4091,0,2,0,0
BUR00019970,ACC0002631,2024-07-01,2024-Q3,quarterly_refresh,827,3,0.2819,0,2,0,0
BUR00019971,ACC0002631,2024-10-01,2024-Q4,annual_review,828,1,0.3033,0,0,0,0
BUR00019972,ACC0002632,2022-01-01,2022-Q1,collections_trigger,636,0,0.9542,0,2,0,0
BUR00019973,ACC0002632,2022-04-01,2022-Q2,cli_review,636,0,0.8579,0,3,0,0
BUR00019974,ACC0002632,2022-07-01,2022-Q3,annual_review,636,0,0.5803,0,2,0,0
BUR00019975,ACC0002632,2022-10-01,2022-Q4,behavioral_trigger,636,0,0.8888,0,1,0,0
BUR00019976,ACC0002632,2023-01-01,2023-Q1,behavioral_trigger,636,0,0.8192,0,3,0,0
BUR00019977,ACC0002632,2023-04-01,2023-Q2,annual_review,636,0,0.6991,0,2,0,0
BUR00019978,ACC0002632,2023-07-01,2023-Q3,quarterly_refresh,636,0,0.5337,0,3,0,0
BUR00019979,ACC0002632,2023-10-01,2023-Q4,collections_trigger,636,0,0.4724,0,0,0,0
BUR00019980,ACC0002632,2024-01-01,2024-Q1,behavioral_trigger,636,0,0.597,0,3,0,0
BUR00019981,ACC0002632,2024-04-01,2024-Q2,annual_review,636,0,0.62,0,3,0,0
BUR00019982,ACC0002632,2024-07-01,2024-Q3,quarterly_refresh,636,0,0.5608,0,0,0,0
BUR00019983,ACC0002632,2024-10-01,2024-Q4,behavioral_trigger,636,0,0.4277,0,0,0,0
BUR00019984,ACC0002633,2023-04-01,2023-Q2,annual_review,845,1,0.8267,0,0,0,0
BUR00019985,ACC0002633,2023-07-01,2023-Q3,quarterly_refresh,849,4,0.837,0,1,0,0
BUR00019986,ACC0002633,2023-10-01,2023-Q4,quarterly_refresh,850,1,0.5725,0,0,0,0
BUR00019987,ACC0002633,2024-01-01,2024-Q1,collections_trigger,850,1,0.4065,0,1,0,0
BUR00019988,ACC0002633,2024-04-01,2024-Q2,annual_review,850,1,0.5194,0,0,0,0
BUR00019989,ACC0002633,2024-07-01,2024-Q3,collections_trigger,850,1,0.2842,0,1,0,0
BUR00019990,ACC0002633,2024-10-01,2024-Q4,quarterly_refresh,850,2,0.066,0,1,0,0
BUR00019991,ACC0002634,2021-04-01,2021-Q2,quarterly_refresh,784,4,0.2507,0,3,0,0
BUR00019992,ACC0002634,2021-07-01,2021-Q3,quarterly_refresh,787,3,0.1133,0,1,0,0
BUR00019993,ACC0002634,2021-10-01,2021-Q4,collections_trigger,788,1,0.0917,0,0,0,0
BUR00019994,ACC0002634,2022-01-01,2022-Q1,behavioral_trigger,792,4,0.828,0,0,0,0
BUR00019995,ACC0002634,2022-04-01,2022-Q2,annual_review,796,4,0.2366,0,2,0,0
BUR00019996,ACC0002634,2022-07-01,2022-Q3,quarterly_refresh,798,2,0.8272,0,3,0,0
BUR00019997,ACC0002634,2022-10-01,2022-Q4,collections_trigger,799,1,0.0837,0,3,0,0
BUR00019998,ACC0002634,2023-01-01,2023-Q1,quarterly_refresh,801,2,0.8486,0,3,0,0
BUR00019999,ACC0002634,2023-04-01,2023-Q2,collections_trigger,801,0,0.1306,0,0,0,0
BUR00020000,ACC0002634,2023-07-01,2023-Q3,cli_review,803,2,0.2549,0,0,0,0
BUR00020001,ACC0002634,2023-10-01,2023-Q4,collections_trigger,804,1,0.4089,0,3,0,0
BUR00020002,ACC0002635,2023-04-01,2023-Q2,quarterly_refresh,796,3,0.085,0,3,0,0
BUR00020003,ACC0002635,2023-07-01,2023-Q3,collections_trigger,799,3,0.537,0,2,0,0
BUR00020004,ACC0002635,2023-10-01,2023-Q4,quarterly_refresh,801,2,0.7487,0,1,0,0
BUR00020005,ACC0002635,2024-01-01,2024-Q1,annual_review,804,3,0.7189,0,1,0,0
BUR00020006,ACC0002635,2024-04-01,2024-Q2,quarterly_refresh,805,1,0.8909,0,0,0,0
BUR00020007,ACC0002635,2024-07-01,2024-Q3,quarterly_refresh,808,3,0.5075,0,3,0,0
BUR00020008,ACC0002635,2024-10-01,2024-Q4,behavioral_trigger,810,2,0.2971,0,0,0,0
BUR00020009,ACC0002636,2024-10-01,2024-Q4,behavioral_trigger,758,0,0.2721,0,3,0,0
BUR00020010,ACC0002637,2023-07-01,2023-Q3,annual_review,677,0,0.6239,0,3,0,0
BUR00020011,ACC0002637,2023-10-01,2023-Q4,annual_review,677,0,0.5967,0,3,0,0
BUR00020012,ACC0002637,2024-01-01,2024-Q1,behavioral_trigger,677,0,0.0948,0,0,0,0
BUR00020013,ACC0002637,2024-04-01,2024-Q2,collections_trigger,677,0,0.6092,0,3,0,0
BUR00020014,ACC0002637,2024-07-01,2024-Q3,quarterly_refresh,677,0,0.2356,0,3,0,0
BUR00020015,ACC0002637,2024-10-01,2024-Q4,cli_review,677,0,0.4182,0,1,0,0
BUR00020016,ACC0002638,2021-07-01,2021-Q3,collections_trigger,678,0,0.3659,0,3,0,0
BUR00020017,ACC0002638,2021-10-01,2021-Q4,annual_review,678,0,0.678,0,1,0,0
BUR00020018,ACC0002638,2022-01-01,2022-Q1,annual_review,678,0,0.2292,0,2,0,0
BUR00020019,ACC0002638,2022-04-01,2022-Q2,annual_review,678,0,0.5951,0,2,0,0
BUR00020020,ACC0002638,2022-07-01,2022-Q3,annual_review,678,0,0.7948,0,2,0,0
BUR00020021,ACC0002638,2022-10-01,2022-Q4,quarterly_refresh,678,0,0.1983,0,1,0,0
BUR00020022,ACC0002638,2023-01-01,2023-Q1,quarterly_refresh,678,0,0.7602,0,1,0,0
BUR00020023,ACC0002638,2023-04-01,2023-Q2,cli_review,678,0,0.6403,0,3,0,0
BUR00020024,ACC0002638,2023-07-01,2023-Q3,collections_trigger,678,0,0.3412,0,1,0,0
BUR00020025,ACC0002638,2023-10-01,2023-Q4,annual_review,678,0,0.4914,0,3,0,0
BUR00020026,ACC0002638,2024-01-01,2024-Q1,behavioral_trigger,678,0,0.2121,0,0,0,0
BUR00020027,ACC0002638,2024-04-01,2024-Q2,annual_review,678,0,0.4135,0,3,0,0
BUR00020028,ACC0002638,2024-07-01,2024-Q3,collections_trigger,678,0,0.0891,0,0,0,0
BUR00020029,ACC0002638,2024-10-01,2024-Q4,behavioral_trigger,678,0,0.6697,0,3,0,0
BUR00020030,ACC0002639,2022-07-01,2022-Q3,quarterly_refresh,720,0,0.6996,0,2,0,0
BUR00020031,ACC0002639,2022-10-01,2022-Q4,quarterly_refresh,720,0,0.3023,0,0,0,0
BUR00020032,ACC0002639,2023-01-01,2023-Q1,collections_trigger,720,0,0.6506,0,1,0,0
BUR00020033,ACC0002639,2023-04-01,2023-Q2,cli_review,720,0,0.7227,0,3,0,0
BUR00020034,ACC0002639,2023-07-01,2023-Q3,annual_review,720,0,0.464,0,0,0,0
BUR00020035,ACC0002639,2023-10-01,2023-Q4,collections_trigger,720,0,0.3591,0,1,0,0
BUR00020036,ACC0002639,2024-01-01,2024-Q1,annual_review,720,0,0.2699,0,0,0,0
BUR00020037,ACC0002639,2024-04-01,2024-Q2,cli_review,720,0,0.4235,0,2,0,0
BUR00020038,ACC0002639,2024-07-01,2024-Q3,annual_review,720,0,0.4789,0,0,0,0
BUR00020039,ACC0002639,2024-10-01,2024-Q4,quarterly_refresh,720,0,0.228,0,2,0,0
BUR00020040,ACC0002640,2023-10-01,2023-Q4,annual_review,645,0,0.9725,0,0,0,0
BUR00020041,ACC0002640,2024-01-01,2024-Q1,annual_review,645,0,0.3096,0,0,0,0
BUR00020042,ACC0002640,2024-04-01,2024-Q2,behavioral_trigger,636,-9,0.4795,0,0,0,0
BUR00020043,ACC0002640,2024-07-01,2024-Q3,cli_review,624,-12,0.5632,0,3,0,0
BUR00020044,ACC0002640,2024-10-01,2024-Q4,collections_trigger,608,-16,0.5603,0,0,0,0
BUR00020045,ACC0002641,2024-01-01,2024-Q1,cli_review,817,2,0.653,0,0,0,0
BUR00020046,ACC0002641,2024-04-01,2024-Q2,annual_review,819,2,0.7214,0,2,0,0
BUR00020047,ACC0002641,2024-07-01,2024-Q3,collections_trigger,821,2,0.4014,0,1,0,0
BUR00020048,ACC0002641,2024-10-01,2024-Q4,quarterly_refresh,821,0,0.6799,0,2,0,0
BUR00020049,ACC0002642,2023-07-01,2023-Q3,collections_trigger,678,0,0.2475,0,2,0,0
BUR00020050,ACC0002642,2023-10-01,2023-Q4,behavioral_trigger,678,0,0.676,0,0,0,0
BUR00020051,ACC0002642,2024-01-01,2024-Q1,behavioral_trigger,678,0,0.5312,0,3,0,0
BUR00020052,ACC0002642,2024-04-01,2024-Q2,quarterly_refresh,678,0,0.8846,0,2,0,0
BUR00020053,ACC0002642,2024-07-01,2024-Q3,cli_review,678,0,0.9025,0,2,0,0
BUR00020054,ACC0002642,2024-10-01,2024-Q4,quarterly_refresh,678,0,0.6988,0,1,0,0
BUR00020055,ACC0002643,2024-04-01,2024-Q2,behavioral_trigger,675,0,0.4683,0,0,0,0
BUR00020056,ACC0002643,2024-07-01,2024-Q3,cli_review,675,0,0.7411,0,2,0,0
BUR00020057,ACC0002643,2024-10-01,2024-Q4,annual_review,675,0,0.2877,0,2,0,0
BUR00020058,ACC0002644,2023-10-01,2023-Q4,behavioral_trigger,657,0,0.6299,0,0,0,0
BUR00020059,ACC0002644,2024-01-01,2024-Q1,collections_trigger,657,0,0.3095,0,2,0,0
BUR00020060,ACC0002644,2024-04-01,2024-Q2,annual_review,657,0,0.1564,0,1,0,0
BUR00020061,ACC0002645,2022-01-01,2022-Q1,cli_review,727,0,1.0307,0,0,0,0
BUR00020062,ACC0002645,2022-04-01,2022-Q2,collections_trigger,727,0,0.8056,0,3,0,0
BUR00020063,ACC0002645,2022-07-01,2022-Q3,collections_trigger,727,0,0.6142,0,3,0,0
BUR00020064,ACC0002645,2022-10-01,2022-Q4,behavioral_trigger,727,0,1.0505,0,0,0,0
BUR00020065,ACC0002645,2023-01-01,2023-Q1,cli_review,727,0,0.2601,0,0,0,0
BUR00020066,ACC0002645,2023-04-01,2023-Q2,quarterly_refresh,727,0,0.6179,0,2,0,0
BUR00020067,ACC0002645,2023-07-01,2023-Q3,quarterly_refresh,727,0,0.3468,0,1,0,0
BUR00020068,ACC0002645,2023-10-01,2023-Q4,annual_review,727,0,0.648,0,1,0,0
BUR00020069,ACC0002645,2024-01-01,2024-Q1,cli_review,727,0,0.7761,0,2,0,0
BUR00020070,ACC0002645,2024-04-01,2024-Q2,quarterly_refresh,727,0,0.0954,0,2,0,0
BUR00020071,ACC0002645,2024-07-01,2024-Q3,annual_review,727,0,0.9485,0,1,0,0
BUR00020072,ACC0002645,2024-10-01,2024-Q4,annual_review,727,0,0.8581,0,2,0,0
BUR00020073,ACC0002646,2024-04-01,2024-Q2,cli_review,651,0,0.4314,0,2,0,0
BUR00020074,ACC0002646,2024-07-01,2024-Q3,collections_trigger,651,0,0.713,0,2,0,0
BUR00020075,ACC0002646,2024-10-01,2024-Q4,annual_review,651,0,0.4218,0,3,0,0
BUR00020076,ACC0002647,2021-10-01,2021-Q4,annual_review,750,0,0.5181,0,0,0,0
BUR00020077,ACC0002647,2022-01-01,2022-Q1,behavioral_trigger,750,0,0.6693,0,3,0,0
BUR00020078,ACC0002647,2022-04-01,2022-Q2,cli_review,750,0,0.7482,0,1,0,0
BUR00020079,ACC0002647,2022-07-01,2022-Q3,collections_trigger,750,0,0.7489,0,3,0,0
BUR00020080,ACC0002647,2022-10-01,2022-Q4,quarterly_refresh,750,0,0.1508,0,3,0,0
BUR00020081,ACC0002647,2023-01-01,2023-Q1,collections_trigger,750,0,0.4619,0,2,0,0
BUR00020082,ACC0002647,2023-04-01,2023-Q2,behavioral_trigger,750,0,0.2571,0,3,0,0
BUR00020083,ACC0002647,2023-07-01,2023-Q3,quarterly_refresh,750,0,0.0766,0,0,0,0
BUR00020084,ACC0002647,2023-10-01,2023-Q4,annual_review,750,0,0.2627,0,2,0,0
BUR00020085,ACC0002647,2024-01-01,2024-Q1,annual_review,750,0,0.6453,0,0,0,0
BUR00020086,ACC0002647,2024-04-01,2024-Q2,cli_review,750,0,0.3957,0,3,0,0
BUR00020087,ACC0002647,2024-07-01,2024-Q3,collections_trigger,750,0,0.6922,0,1,0,0
BUR00020088,ACC0002647,2024-10-01,2024-Q4,annual_review,750,0,0.5894,0,2,0,0
BUR00020089,ACC0002648,2024-04-01,2024-Q2,cli_review,840,3,0.6331,0,0,0,0
BUR00020090,ACC0002648,2024-07-01,2024-Q3,annual_review,841,1,0.108,0,3,0,0
BUR00020091,ACC0002649,2021-04-01,2021-Q2,annual_review,771,2,0.3768,0,3,0,0
BUR00020092,ACC0002649,2021-07-01,2021-Q3,collections_trigger,774,3,0.5468,0,3,0,0
BUR00020093,ACC0002649,2021-10-01,2021-Q4,behavioral_trigger,778,4,0.0586,0,3,0,0
BUR00020094,ACC0002649,2022-01-01,2022-Q1,cli_review,781,3,0.2721,0,2,0,0
BUR00020095,ACC0002649,2022-04-01,2022-Q2,collections_trigger,783,2,0.1405,0,1,0,0
BUR00020096,ACC0002649,2022-07-01,2022-Q3,collections_trigger,784,1,0.564,0,2,0,0
BUR00020097,ACC0002649,2022-10-01,2022-Q4,cli_review,784,0,0.1553,0,0,0,0
BUR00020098,ACC0002649,2023-01-01,2023-Q1,collections_trigger,785,1,0.2175,0,3,0,0
BUR00020099,ACC0002649,2023-04-01,2023-Q2,cli_review,787,2,0.6793,0,1,0,0
BUR00020100,ACC0002649,2023-07-01,2023-Q3,behavioral_trigger,789,2,0.2818,0,1,0,0
BUR00020101,ACC0002649,2023-10-01,2023-Q4,collections_trigger,791,2,0.612,0,0,0,0
BUR00020102,ACC0002649,2024-01-01,2024-Q1,behavioral_trigger,793,2,0.2395,0,2,0,0
BUR00020103,ACC0002649,2024-04-01,2024-Q2,cli_review,794,1,0.0841,0,2,0,0
BUR00020104,ACC0002649,2024-07-01,2024-Q3,annual_review,796,2,0.6283,0,0,0,0
BUR00020105,ACC0002649,2024-10-01,2024-Q4,collections_trigger,796,0,0.5997,0,3,0,0
BUR00020106,ACC0002650,2023-04-01,2023-Q2,collections_trigger,545,-1,0.648,0,2,0,0
BUR00020107,ACC0002650,2023-07-01,2023-Q3,collections_trigger,538,-7,0.654,0,2,0,0
BUR00020108,ACC0002650,2023-10-01,2023-Q4,annual_review,533,-5,0.3465,0,2,0,0
BUR00020109,ACC0002650,2024-01-01,2024-Q1,quarterly_refresh,532,-1,0.4947,0,3,0,0
BUR00020110,ACC0002650,2024-04-01,2024-Q2,behavioral_trigger,525,-7,0.5409,0,0,0,0
BUR00020111,ACC0002650,2024-07-01,2024-Q3,cli_review,520,-5,0.7242,0,1,0,0
BUR00020112,ACC0002650,2024-10-01,2024-Q4,behavioral_trigger,520,0,0.6073,0,0,0,0
BUR00020113,ACC0002651,2021-07-01,2021-Q3,quarterly_refresh,787,0,0.4724,0,0,0,0
BUR00020114,ACC0002651,2021-10-01,2021-Q4,quarterly_refresh,787,0,0.5193,0,1,0,0
BUR00020115,ACC0002651,2022-01-01,2022-Q1,collections_trigger,791,4,0.3605,0,2,0,0
BUR00020116,ACC0002651,2022-04-01,2022-Q2,behavioral_trigger,795,4,0.7432,0,0,0,0
BUR00020117,ACC0002651,2022-07-01,2022-Q3,quarterly_refresh,795,0,0.2553,0,3,0,0
BUR00020118,ACC0002651,2022-10-01,2022-Q4,annual_review,795,0,0.7431,0,3,0,0
BUR00020119,ACC0002651,2023-01-01,2023-Q1,cli_review,799,4,0.4157,0,0,0,0
BUR00020120,ACC0002651,2023-04-01,2023-Q2,annual_review,801,2,0.3846,0,0,0,0
BUR00020121,ACC0002651,2023-07-01,2023-Q3,collections_trigger,803,2,0.1698,0,1,0,0
BUR00020122,ACC0002651,2023-10-01,2023-Q4,quarterly_refresh,804,1,0.1434,0,2,0,0
BUR00020123,ACC0002651,2024-01-01,2024-Q1,behavioral_trigger,807,3,0.7054,0,1,0,0
BUR00020124,ACC0002651,2024-04-01,2024-Q2,annual_review,810,3,0.6614,0,2,0,0
BUR00020125,ACC0002651,2024-07-01,2024-Q3,annual_review,812,2,0.475,0,0,0,0
BUR00020126,ACC0002651,2024-10-01,2024-Q4,quarterly_refresh,815,3,0.3912,0,1,0,0
BUR00020127,ACC0002652,2022-01-01,2022-Q1,collections_trigger,753,0,0.5675,0,1,0,0
BUR00020128,ACC0002652,2022-04-01,2022-Q2,quarterly_refresh,753,0,0.4998,0,1,0,0
BUR00020129,ACC0002652,2022-07-01,2022-Q3,collections_trigger,753,0,0.5499,0,0,0,0
BUR00020130,ACC0002652,2022-10-01,2022-Q4,annual_review,753,0,0.0684,0,0,0,0
BUR00020131,ACC0002652,2023-01-01,2023-Q1,collections_trigger,753,0,0.1262,0,2,0,0
BUR00020132,ACC0002652,2023-04-01,2023-Q2,collections_trigger,753,0,0.8881,0,3,0,0
BUR00020133,ACC0002652,2023-07-01,2023-Q3,behavioral_trigger,753,0,0.1743,0,1,0,0
BUR00020134,ACC0002652,2023-10-01,2023-Q4,behavioral_trigger,753,0,0.3331,0,1,0,0
BUR00020135,ACC0002652,2024-01-01,2024-Q1,cli_review,753,0,0.5551,0,0,0,0
BUR00020136,ACC0002652,2024-04-01,2024-Q2,behavioral_trigger,753,0,0.8627,0,1,0,0
BUR00020137,ACC0002652,2024-07-01,2024-Q3,quarterly_refresh,753,0,0.2055,0,2,0,0
BUR00020138,ACC0002652,2024-10-01,2024-Q4,behavioral_trigger,753,0,0.2375,0,1,0,0
BUR00020139,ACC0002653,2024-07-01,2024-Q3,quarterly_refresh,629,0,0.391,0,0,0,0
BUR00020140,ACC0002653,2024-10-01,2024-Q4,behavioral_trigger,629,0,0.1248,0,0,0,0
BUR00020141,ACC0002654,2023-04-01,2023-Q2,collections_trigger,756,0,0.8161,0,1,0,0
BUR00020142,ACC0002654,2023-07-01,2023-Q3,annual_review,756,0,0.6207,0,2,0,0
BUR00020143,ACC0002654,2023-10-01,2023-Q4,collections_trigger,756,0,0.3936,0,0,0,0
BUR00020144,ACC0002654,2024-01-01,2024-Q1,behavioral_trigger,756,0,0.874,0,0,0,0
BUR00020145,ACC0002654,2024-04-01,2024-Q2,quarterly_refresh,756,0,0.3383,0,0,0,0
BUR00020146,ACC0002654,2024-07-01,2024-Q3,cli_review,756,0,0.8178,0,2,0,0
BUR00020147,ACC0002654,2024-10-01,2024-Q4,annual_review,756,0,0.526,0,3,0,0
BUR00020148,ACC0002655,2022-10-01,2022-Q4,collections_trigger,751,0,0.2547,0,1,0,0
BUR00020149,ACC0002655,2023-01-01,2023-Q1,behavioral_trigger,751,0,0.088,0,0,0,0
BUR00020150,ACC0002655,2023-04-01,2023-Q2,collections_trigger,751,0,0.5889,0,0,0,0
BUR00020151,ACC0002655,2023-07-01,2023-Q3,annual_review,751,0,0.7904,0,2,0,0
BUR00020152,ACC0002655,2023-10-01,2023-Q4,cli_review,751,0,0.2962,0,3,0,0
BUR00020153,ACC0002655,2024-01-01,2024-Q1,behavioral_trigger,751,0,0.1392,0,0,0,0
BUR00020154,ACC0002655,2024-04-01,2024-Q2,behavioral_trigger,751,0,0.74,0,0,0,0
BUR00020155,ACC0002655,2024-07-01,2024-Q3,cli_review,751,0,0.2495,0,2,0,0
BUR00020156,ACC0002655,2024-10-01,2024-Q4,cli_review,751,0,0.8507,0,2,0,0
BUR00020157,ACC0002656,2021-07-01,2021-Q3,behavioral_trigger,651,0,0.8092,0,3,0,0
BUR00020158,ACC0002656,2021-10-01,2021-Q4,annual_review,651,0,0.7782,0,0,0,0
BUR00020159,ACC0002656,2022-01-01,2022-Q1,behavioral_trigger,651,0,0.2811,0,3,0,0
BUR00020160,ACC0002656,2022-04-01,2022-Q2,quarterly_refresh,651,0,0.2253,0,3,0,0
BUR00020161,ACC0002656,2022-07-01,2022-Q3,behavioral_trigger,651,0,0.0748,0,2,0,0
BUR00020162,ACC0002656,2022-10-01,2022-Q4,collections_trigger,651,0,0.3939,0,3,0,0
BUR00020163,ACC0002656,2023-01-01,2023-Q1,cli_review,651,0,0.7993,0,3,0,0
BUR00020164,ACC0002656,2023-04-01,2023-Q2,collections_trigger,651,0,0.3255,0,1,0,0
BUR00020165,ACC0002656,2023-07-01,2023-Q3,annual_review,651,0,0.4782,0,3,0,0
BUR00020166,ACC0002656,2023-10-01,2023-Q4,cli_review,651,0,0.0609,0,3,0,0
BUR00020167,ACC0002656,2024-01-01,2024-Q1,annual_review,651,0,0.5302,0,2,0,0
BUR00020168,ACC0002656,2024-04-01,2024-Q2,collections_trigger,651,0,0.2167,0,0,0,0
BUR00020169,ACC0002656,2024-07-01,2024-Q3,quarterly_refresh,651,0,0.1123,0,1,0,0
BUR00020170,ACC0002656,2024-10-01,2024-Q4,quarterly_refresh,651,0,0.2774,0,0,0,0
BUR00020171,ACC0002657,2021-07-01,2021-Q3,behavioral_trigger,731,0,0.5098,0,0,0,0
BUR00020172,ACC0002657,2021-10-01,2021-Q4,collections_trigger,731,0,0.1265,0,1,0,0
BUR00020173,ACC0002657,2022-01-01,2022-Q1,behavioral_trigger,731,0,0.3974,0,0,0,0
BUR00020174,ACC0002657,2022-04-01,2022-Q2,annual_review,731,0,0.6467,0,3,0,0
BUR00020175,ACC0002657,2022-07-01,2022-Q3,collections_trigger,731,0,0.4626,0,0,0,0
BUR00020176,ACC0002657,2022-10-01,2022-Q4,collections_trigger,731,0,0.3068,0,2,0,0
BUR00020177,ACC0002657,2023-01-01,2023-Q1,behavioral_trigger,731,0,0.3958,0,3,0,0
BUR00020178,ACC0002657,2023-04-01,2023-Q2,cli_review,731,0,0.355,0,3,0,0
BUR00020179,ACC0002657,2023-07-01,2023-Q3,cli_review,731,0,0.65,0,0,0,0
BUR00020180,ACC0002657,2023-10-01,2023-Q4,quarterly_refresh,731,0,0.3366,0,2,0,0
BUR00020181,ACC0002657,2024-01-01,2024-Q1,annual_review,731,0,0.7091,0,1,0,0
BUR00020182,ACC0002657,2024-04-01,2024-Q2,behavioral_trigger,731,0,0.3305,0,3,0,0
BUR00020183,ACC0002657,2024-07-01,2024-Q3,collections_trigger,731,0,0.5781,0,3,0,0
BUR00020184,ACC0002657,2024-10-01,2024-Q4,behavioral_trigger,731,0,0.4678,0,3,0,0
BUR00020185,ACC0002658,2023-01-01,2023-Q1,behavioral_trigger,681,0,0.8889,0,1,0,0
BUR00020186,ACC0002658,2023-04-01,2023-Q2,behavioral_trigger,681,0,0.8898,0,0,0,0
BUR00020187,ACC0002658,2023-07-01,2023-Q3,collections_trigger,681,0,0.6609,0,2,0,0
BUR00020188,ACC0002658,2023-10-01,2023-Q4,behavioral_trigger,681,0,0.1598,0,0,0,0
BUR00020189,ACC0002658,2024-01-01,2024-Q1,quarterly_refresh,681,0,0.7046,0,3,0,0
BUR00020190,ACC0002658,2024-04-01,2024-Q2,annual_review,681,0,0.0829,0,0,0,0
BUR00020191,ACC0002658,2024-07-01,2024-Q3,annual_review,681,0,0.2324,0,3,0,0
BUR00020192,ACC0002658,2024-10-01,2024-Q4,collections_trigger,681,0,0.2046,0,0,0,0
BUR00020193,ACC0002659,2023-04-01,2023-Q2,annual_review,779,0,0.6289,0,2,0,0
BUR00020194,ACC0002659,2023-07-01,2023-Q3,cli_review,780,1,0.856,0,1,0,0
BUR00020195,ACC0002659,2023-10-01,2023-Q4,quarterly_refresh,784,4,1.0071,0,0,0,0
BUR00020196,ACC0002659,2024-01-01,2024-Q1,behavioral_trigger,788,4,1.0663,0,3,0,0
BUR00020197,ACC0002659,2024-04-01,2024-Q2,collections_trigger,788,0,0.9958,0,1,0,0
BUR00020198,ACC0002659,2024-07-01,2024-Q3,cli_review,790,2,0.5768,0,2,0,0
BUR00020199,ACC0002659,2024-10-01,2024-Q4,annual_review,790,0,0.3038,0,3,0,0
BUR00020200,ACC0002660,2023-04-01,2023-Q2,cli_review,623,0,0.5197,0,1,0,0
BUR00020201,ACC0002660,2023-07-01,2023-Q3,quarterly_refresh,623,0,0.254,0,0,0,0
BUR00020202,ACC0002660,2023-10-01,2023-Q4,cli_review,623,0,0.7189,0,2,0,0
BUR00020203,ACC0002660,2024-01-01,2024-Q1,cli_review,623,0,0.6239,0,2,0,0
BUR00020204,ACC0002660,2024-04-01,2024-Q2,annual_review,623,0,0.336,0,2,0,0
BUR00020205,ACC0002660,2024-07-01,2024-Q3,annual_review,623,0,0.4155,0,3,0,0
BUR00020206,ACC0002660,2024-10-01,2024-Q4,annual_review,623,0,0.3121,0,0,0,0
BUR00020207,ACC0002661,2021-04-01,2021-Q2,collections_trigger,789,0,0.316,0,3,0,0
BUR00020208,ACC0002661,2021-07-01,2021-Q3,quarterly_refresh,792,3,0.3833,0,1,0,0
BUR00020209,ACC0002661,2021-10-01,2021-Q4,annual_review,793,1,0.4361,0,1,0,0
BUR00020210,ACC0002661,2022-01-01,2022-Q1,cli_review,794,1,0.5683,0,2,0,0
BUR00020211,ACC0002661,2022-04-01,2022-Q2,behavioral_trigger,798,4,0.9843,0,3,0,0
BUR00020212,ACC0002661,2022-07-01,2022-Q3,quarterly_refresh,802,4,0.6471,0,1,0,0
BUR00020213,ACC0002661,2022-10-01,2022-Q4,behavioral_trigger,806,4,0.415,0,1,0,0
BUR00020214,ACC0002661,2023-01-01,2023-Q1,cli_review,806,0,0.9426,0,3,0,0
BUR00020215,ACC0002661,2023-04-01,2023-Q2,behavioral_trigger,810,4,0.4378,0,3,0,0
BUR00020216,ACC0002661,2023-07-01,2023-Q3,cli_review,811,1,0.4191,0,1,0,0
BUR00020217,ACC0002661,2023-10-01,2023-Q4,cli_review,813,2,0.8735,0,2,0,0
