account_id,snapshot_month,partner_program_code,vertical,channel,origination_date,vintage_cohort,credit_tier_at_booking,months_on_book,bureau_score_at_booking,credit_line_assigned,credit_line_requested,counter_offer_flag,app_channel,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_at_app,account_status,current_balance,current_dpd_bucket,days_past_due,utilization_pct,closure_date,closure_reason,months_since_last_purchase,avg_monthly_spend_3m,avg_monthly_spend_12m,spend_trend_pct_3m,total_spend_lifetime,login_frequency_30d,avg_login_frequency_3m,dormant_flag,attrition_risk_flag,bureau_score_current,score_drift,bureau_refresh_quarter,derogatory_count_current,new_derogatory_flag,utilization_stress_flag,hardship_flag,payment_plan_flag,risk_segment,chargeoff_flag,chargeoff_date,total_payments_lifetime
ACC0003252,2024-12,SYF_GUITARCTR,Specialty,pre_approved,2022-01-30,2022-Q1,Prime,35,718,4300,5347,0,pre_approved,0.3578,3,0,delinquent,715.31,dpd_30,30,0.1664,,,1,120.32,679.22,-88.5,23963.64,10,12.3,0,0,718,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,21149.38
ACC0003253,2024-12,SYF_ASHLEY,Furniture,online,2022-02-15,2022-Q1,Prime,34,737,6000,7598,0,online,0.4271,3,0,delinquent,1936.46,dpd_120plus,120,0.3227,,,0,128.78,1390.15,-93.6,52128.34,13,4.7,0,0,737,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,48734.66
ACC0003254,2024-12,SYF_CARECREDIT,Healthcare,direct_mail,2022-04-23,2022-Q2,Subprime,28,575,1000,858,0,direct_mail,0.2791,2,0,closed,855.0,dpd_60,60,0.855,2024-08-10,customer_request,4,1915.57,1142.52,175.1,29423.14,12,11.7,1,0,540,-35,2024-Q3,0,0,1,0,0,high_risk,0,,11740.14
ACC0003255,2024-12,SYF_CARECREDIT,Healthcare,in_store,2022-03-30,2022-Q1,Superprime,33,804,10700,11868,1,in_store,0.1945,5,0,active,344.82,current,0,0.0322,,,0,515.26,1009.56,-32.1,32014.62,4,11.7,0,0,823,19,2024-Q4,0,0,0,0,0,low_risk,0,,31669.81
ACC0003256,2024-12,SYF_WALMART,Retail,online,2022-09-16,2022-Q3,Subprime,22,588,1300,1654,0,online,0.527,7,1,charged_off,455.84,dpd_120plus,120,0.3506,,,5,15.81,83.88,-90.9,1853.39,14,13.0,1,0,572,-16,2024-Q2,1,0,0,0,0,high_risk,1,2024-07-01,1397.55
ACC0003257,2024-12,SYF_CARECREDIT,Healthcare,online,2023-11-17,2023-Q4,Prime,13,732,3300,3064,0,online,0.5007,5,0,active,1478.48,current,0,0.448,,,0,613.0,788.75,-38.0,9999.37,15,9.7,0,0,732,0,2024-Q4,0,0,0,0,0,standard,0,,8520.89
ACC0003258,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2021-06-06,2021-Q2,Prime,31,742,5500,7081,0,in_store,0.547,2,0,closed,69.96,current,0,0.0127,2024-01-22,customer_request,11,85.73,149.54,-28.8,4240.21,10,13.0,1,0,742,0,2023-Q4,0,0,0,0,0,standard,0,,4170.25
ACC0003259,2024-12,SYF_LOWES,HomeImprov,in_store,2023-03-05,2023-Q1,Superprime,21,842,5800,8322,0,in_store,0.1638,6,0,active,0.0,current,0,0.0,,,0,745.91,514.36,312.2,9131.12,14,16.3,0,0,850,8,2024-Q4,0,0,0,0,0,low_risk,0,,9131.12
ACC0003260,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2024-02-02,2024-Q1,Prime,10,724,3500,4874,0,in_store,0.462,4,0,active,118.66,current,0,0.0339,,,0,113.56,124.52,-11.6,1245.22,5,9.7,0,0,724,0,2024-Q4,0,0,0,0,0,standard,0,,1126.56
ACC0003261,2024-12,SYF_GUITARCTR,Specialty,online,2023-02-22,2023-Q1,Superprime,22,823,6400,6578,0,online,0.4575,2,0,active,2533.96,current,0,0.3959,,,0,1276.73,857.22,8.3,15914.42,12,10.3,0,0,842,19,2024-Q4,0,0,0,0,0,low_risk,0,,13380.47
ACC0003262,2024-12,SYF_ASHLEY,Furniture,direct_mail,2022-07-10,2022-Q3,Prime,29,737,3100,3858,0,direct_mail,0.3351,3,0,active,0.0,current,0,0.0,,,0,1643.58,2027.31,-36.7,43889.24,19,12.0,0,0,737,0,2024-Q4,0,0,0,0,0,standard,0,,31846.78
ACC0003263,2024-12,SYF_PAYPAL,Fintech,online,2024-07-14,2024-Q3,Superprime,5,763,12800,15709,1,online,0.3792,1,0,active,194.9,current,0,0.0152,,,0,161.23,120.63,0.0,603.17,0,5.7,0,0,767,4,2024-Q4,0,0,0,0,0,low_risk,0,,408.28
ACC0003264,2024-12,SYF_PAYPAL,Fintech,in_store,2023-04-28,2023-Q2,Prime,20,706,3700,4037,0,in_store,0.0493,1,0,active,708.23,current,0,0.1914,,,1,57.83,45.34,67.6,1088.28,0,2.3,0,1,679,-27,2024-Q4,0,0,0,0,1,attrition_risk,0,,380.05
ACC0003265,2024-12,SYF_ASHLEY,Furniture,online,2022-11-15,2022-Q4,Superprime,25,761,8400,11763,0,online,0.4028,3,0,active,0.0,current,0,0.0,,,0,2652.08,1888.84,45.3,38297.42,10,14.0,0,0,783,22,2024-Q4,0,0,0,0,0,low_risk,0,,38297.42
ACC0003266,2024-12,SYF_SAMSCLUB,Retail,partner_refer,2022-12-08,2022-Q4,Prime,24,718,5300,7367,0,partner_refer,0.2963,3,0,active,0.0,current,0,0.0,,,0,192.26,279.93,-10.0,4814.91,1,6.0,0,0,718,0,2024-Q4,0,0,0,0,0,standard,0,,4814.93
ACC0003267,2024-12,SYF_AMAZON,Retail,pre_approved,2021-07-23,2021-Q3,Prime,41,705,2800,3984,1,pre_approved,0.1157,5,0,charged_off,859.09,dpd_120plus,120,0.3068,,,0,60.48,40.63,-13.3,3747.74,9,6.3,0,0,705,0,2024-Q4,0,0,0,0,0,moderate_risk,1,2024-12-01,2888.67
ACC0003268,2024-12,SYF_SAMSCLUB,Retail,online,2023-10-10,2023-Q4,Superprime,14,779,10400,10768,1,online,0.0044,0,0,active,0.0,current,0,0.0,,,0,273.7,279.53,5.9,3419.46,18,12.7,0,0,786,7,2024-Q4,0,0,0,0,0,low_risk,0,,3419.46
ACC0003269,2024-12,SYF_SAMSCLUB,Retail,pre_approved,2022-05-27,2022-Q2,Nearprime,18,650,3800,4103,0,pre_approved,0.1897,7,2,closed,368.21,current,0,0.0969,2023-11-18,inactivity,13,200.74,178.31,169.3,3295.17,18,14.7,1,0,650,0,2023-Q4,2,0,0,0,0,standard,0,,2926.96
ACC0003270,2024-12,SYF_ASHLEY,Furniture,in_store,2024-05-02,2024-Q2,Prime,7,711,3500,3986,0,in_store,0.1066,5,0,active,1682.12,current,0,0.4806,,,0,1483.68,1317.84,31.9,9224.86,1,7.0,0,0,711,0,2024-Q4,0,0,0,0,0,standard,0,,7542.74
ACC0003271,2024-12,SYF_PAYPAL,Fintech,in_store,2024-01-02,2024-Q1,Superprime,11,764,13600,12856,0,in_store,0.1626,6,0,active,205.35,current,0,0.0151,,,0,275.38,214.27,3.8,2356.94,4,5.7,0,0,771,7,2024-Q4,0,0,0,0,0,low_risk,0,,2151.6
ACC0003272,2024-12,SYF_SAMSCLUB,Retail,online,2024-06-07,2024-Q2,Prime,6,731,7400,10501,0,online,0.2345,5,0,active,206.19,current,0,0.0279,,,0,168.97,156.7,17.0,940.2,3,10.7,0,0,731,0,2024-Q4,0,0,0,0,0,standard,0,,734.01
ACC0003273,2024-12,SYF_ROOMS2GO,Furniture,online,2024-03-28,2024-Q1,Superprime,9,776,10600,15343,0,online,0.0372,3,0,active,0.0,current,0,0.0,,,0,1326.93,1726.42,-57.7,15537.76,3,7.3,0,0,780,4,2024-Q4,0,0,0,0,0,low_risk,0,,15537.76
ACC0003274,2024-12,SYF_CARECREDIT,Healthcare,in_store,2023-02-26,2023-Q1,Nearprime,22,647,1800,2601,0,in_store,0.2547,3,1,active,0.0,current,0,0.0,,,2,239.52,1078.35,-75.4,19730.19,17,12.7,0,0,647,0,2024-Q4,1,0,0,0,0,standard,0,,15402.86
ACC0003275,2024-12,SYF_GUITARCTR,Specialty,direct_mail,2023-08-19,2023-Q3,Nearprime,16,670,3500,4693,0,direct_mail,0.2386,5,0,active,957.88,current,0,0.2737,,,0,544.91,790.24,3.5,11418.04,9,6.3,0,0,670,0,2024-Q4,0,0,0,0,0,standard,0,,10460.16
ACC0003276,2024-12,SYF_SAMSCLUB,Retail,online,2024-08-18,2024-Q3,Nearprime,4,645,2300,2802,0,online,0.5007,3,1,active,117.06,current,0,0.0509,,,0,195.47,172.12,0.0,688.5,2,7.0,0,0,645,0,2024-Q4,1,0,0,0,0,standard,0,,571.44
ACC0003277,2024-12,SYF_CARECREDIT,Healthcare,online,2021-10-02,2021-Q4,Subprime,10,553,300,439,1,online,0.4874,1,0,charged_off,279.3,dpd_120plus,120,0.931,,,28,322.84,521.77,-29.7,5217.74,13,9.0,1,0,543,-10,2022-Q3,0,0,1,0,0,high_risk,1,2022-08-01,855.07
ACC0003278,2024-12,SYF_CARECREDIT,Healthcare,partner_refer,2023-04-03,2023-Q2,Nearprime,20,646,3000,3163,0,partner_refer,0.2392,0,0,delinquent,2653.35,dpd_60,60,0.8844,,,1,171.22,899.19,-71.3,18120.28,13,12.3,0,0,646,0,2024-Q4,0,0,1,0,0,high_risk,0,,11659.66
ACC0003279,2024-12,SYF_ASHLEY,Furniture,online,2022-02-19,2022-Q1,Superprime,34,804,13000,17854,0,online,0.2521,2,0,active,0.0,current,0,0.0,,,0,1540.46,1737.82,28.6,61431.2,17,13.3,0,0,825,21,2024-Q4,0,0,0,0,0,low_risk,0,,61431.22
ACC0003280,2024-12,SYF_PAYPAL,Fintech,pre_approved,2022-09-03,2022-Q3,Superprime,27,845,8200,6961,1,pre_approved,0.2157,0,0,active,297.83,current,0,0.0363,,,0,132.37,222.72,-45.4,4441.87,7,9.3,0,0,850,5,2024-Q4,0,0,0,0,0,low_risk,0,,4144.07
ACC0003281,2024-12,SYF_AMAZON,Retail,in_store,2022-10-01,2022-Q4,Subprime,20,616,700,687,0,in_store,0.5972,1,0,charged_off,144.01,dpd_120plus,120,0.2057,,,8,28.4,101.42,-62.7,2723.51,12,12.3,1,0,588,-28,2024-Q1,0,0,0,0,0,high_risk,1,2024-05-01,2579.51
ACC0003282,2024-12,SYF_ROOMS2GO,Furniture,online,2021-04-24,2021-Q2,Subprime,22,563,500,689,0,online,0.1267,2,2,charged_off,406.13,dpd_120plus,120,0.8123,,,23,75.6,305.46,-70.0,14737.63,1,8.3,1,0,546,-17,2023-Q1,2,0,1,0,0,high_risk,1,2023-02-01,2147.0
ACC0003283,2024-12,SYF_GUITARCTR,Specialty,online,2023-11-21,2023-Q4,Nearprime,13,633,3900,5232,0,online,0.3757,7,2,active,0.0,current,0,0.0,,,0,471.61,429.17,380.4,5883.42,18,9.3,0,0,633,0,2024-Q4,2,0,0,0,0,standard,0,,5883.42
ACC0003284,2024-12,SYF_ROOMS2GO,Furniture,direct_mail,2023-10-10,2023-Q4,Prime,14,691,3600,3672,0,direct_mail,0.5417,4,0,active,0.0,current,0,0.0,,,0,2508.66,1605.34,48.6,20740.43,18,10.3,0,0,691,0,2024-Q4,0,0,0,0,0,standard,0,,14194.02
ACC0003285,2024-12,SYF_SAMSCLUB,Retail,in_store,2023-03-15,2023-Q1,Superprime,21,805,12700,16706,0,in_store,0.3894,5,0,active,646.56,current,0,0.0509,,,1,188.05,278.31,-48.8,5255.06,9,12.3,0,0,820,15,2024-Q4,0,0,0,0,0,low_risk,0,,4608.51
ACC0003286,2024-12,SYF_CARECREDIT,Healthcare,direct_mail,2021-09-17,2021-Q3,Superprime,39,777,7200,10554,1,direct_mail,0.3833,7,0,active,1360.1,current,0,0.1889,,,0,908.83,853.58,141.5,32468.67,14,12.7,0,0,798,21,2024-Q4,0,0,0,0,0,low_risk,0,,31108.58
ACC0003287,2024-12,SYF_LOWES,HomeImprov,in_store,2022-05-18,2022-Q2,Nearprime,31,677,1600,1972,1,in_store,0.3645,6,0,active,510.38,current,0,0.319,,,0,712.41,539.33,53.2,12708.64,13,13.0,0,0,677,0,2024-Q4,0,0,0,0,0,standard,0,,11641.43
ACC0003288,2024-12,SYF_BPGASCAR,Auto/Gas,online,2024-07-25,2024-Q3,Prime,5,701,5500,7420,0,online,0.4431,6,0,active,0.0,current,0,0.0,,,2,6.61,45.86,0.0,229.3,9,6.7,0,0,701,0,2024-Q4,0,0,0,0,0,standard,0,,229.3
ACC0003289,2024-12,SYF_LOWES,HomeImprov,in_store,2021-12-28,2021-Q4,Nearprime,29,662,2300,3239,0,in_store,0.4378,6,1,charged_off,999.2,dpd_120plus,120,0.4344,,,7,168.5,350.75,0.0,10007.41,3,7.3,1,0,662,0,2024-Q1,1,0,0,0,0,high_risk,1,2024-05-01,8960.65
ACC0003290,2024-12,SYF_PAYPAL,Fintech,direct_mail,2021-09-29,2021-Q3,Subprime,27,564,1500,1886,0,direct_mail,0.1899,3,2,charged_off,736.52,dpd_120plus,120,0.491,,,13,24.9,114.06,-7.7,3661.24,13,10.3,1,0,531,-33,2023-Q4,2,0,0,0,0,high_risk,1,2023-12-01,2924.73
ACC0003291,2024-12,SYF_ROOMS2GO,Furniture,in_store,2022-03-24,2022-Q1,Prime,33,711,3100,3877,0,in_store,0.5463,4,0,active,1876.03,current,0,0.6052,,,0,1160.41,1400.66,-3.0,56151.42,1,4.3,0,0,711,0,2024-Q4,0,0,0,0,0,standard,0,,39748.95
ACC0003292,2024-12,SYF_BPGASCAR,Auto/Gas,direct_mail,2024-09-15,2024-Q3,Superprime,3,826,8100,9545,0,direct_mail,0.3457,7,0,active,0.0,current,0,0.0,,,0,75.81,75.81,0.0,227.43,4,10.0,0,0,829,3,2024-Q4,0,0,0,0,0,low_risk,0,,227.43
ACC0003293,2024-12,SYF_ASHLEY,Furniture,pre_approved,2023-01-29,2023-Q1,Nearprime,23,642,3400,5048,0,pre_approved,0.36,5,2,active,0.0,current,0,0.0,,,0,1175.26,1597.61,-55.9,36257.56,16,14.7,0,0,642,0,2024-Q4,2,0,0,0,0,standard,0,,28636.95
ACC0003294,2024-12,SYF_CARECREDIT,Healthcare,in_store,2022-06-29,2022-Q2,Superprime,30,838,6000,8394,0,in_store,0.5185,5,0,active,697.43,current,0,0.1162,,,0,365.07,481.7,-40.6,23656.22,1,8.7,0,0,850,12,2024-Q4,0,0,0,0,0,low_risk,0,,22958.81
ACC0003295,2024-12,SYF_ROOMS2GO,Furniture,direct_mail,2024-03-25,2024-Q1,Subprime,9,552,500,408,0,direct_mail,0.3927,2,0,active,451.25,current,0,0.9025,,,0,2359.72,1823.36,-16.2,16410.22,7,7.3,0,1,543,-9,2024-Q4,0,0,1,0,0,attrition_risk,0,,2622.57
ACC0003296,2024-12,SYF_LOWES,HomeImprov,online,2021-01-07,2021-Q1,Superprime,47,771,13600,11588,0,online,0.2517,5,0,active,230.68,current,0,0.017,,,0,578.86,482.0,-1.1,23636.54,17,15.3,0,0,795,24,2024-Q4,0,0,0,0,0,low_risk,0,,23405.88
ACC0003297,2024-12,SYF_ASHLEY,Furniture,in_store,2023-12-26,2023-Q4,Subprime,12,580,1300,1695,0,in_store,0.5859,2,2,delinquent,957.44,dpd_120plus,120,0.7365,,,0,322.97,1097.56,-83.4,13170.67,8,7.7,0,1,563,-17,2024-Q4,2,0,0,0,0,high_risk,0,,5657.55
ACC0003298,2024-12,SYF_BPGASCAR,Auto/Gas,pre_approved,2023-05-02,2023-Q2,Prime,19,725,4300,4023,0,pre_approved,0.433,0,0,active,420.69,current,0,0.0978,,,0,73.28,121.63,345.7,2491.59,0,5.7,0,1,697,-28,2024-Q4,0,0,0,1,0,attrition_risk,0,,2070.9
ACC0003299,2024-12,SYF_BPGASCAR,Auto/Gas,online,2023-10-09,2023-Q4,Subprime,14,568,700,576,0,online,0.5631,7,0,delinquent,367.07,dpd_30,30,0.5244,,,0,196.29,140.74,78.1,1852.94,17,8.0,0,0,559,-9,2024-Q4,0,0,0,0,0,moderate_risk,0,,1485.89
ACC0003300,2024-12,SYF_LOWES,HomeImprov,pre_approved,2024-01-29,2024-Q1,Prime,11,742,3700,3436,0,pre_approved,0.0536,3,0,active,48.73,current,0,0.0132,,,2,86.62,322.84,-89.2,3551.23,16,12.3,0,0,742,0,2024-Q4,0,0,0,0,0,standard,0,,3502.5
ACC0003301,2024-12,SYF_ASHLEY,Furniture,partner_refer,2021-12-11,2021-Q4,Prime,36,686,2700,2264,0,partner_refer,0.1347,3,0,delinquent,248.28,dpd_30,30,0.092,,,0,401.13,1263.33,-78.6,44053.86,8,5.7,0,0,686,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,30763.54
ACC0003302,2024-12,SYF_SAMSCLUB,Retail,online,2023-11-14,2023-Q4,Prime,13,747,4300,3762,0,online,0.3478,4,0,active,41.88,current,0,0.0097,,,0,54.57,171.84,-85.6,2133.45,7,7.3,0,0,747,0,2024-Q4,0,0,0,0,0,standard,0,,2091.57
ACC0003303,2024-12,SYF_LOWES,HomeImprov,pre_approved,2022-10-23,2022-Q4,Superprime,26,773,10300,14352,0,pre_approved,0.3207,2,0,active,584.74,current,0,0.0568,,,0,681.75,625.75,8.0,13445.14,18,12.7,0,0,791,18,2024-Q4,0,0,0,0,0,low_risk,0,,12860.4
ACC0003304,2024-12,SYF_GUITARCTR,Specialty,in_store,2021-06-16,2021-Q2,Nearprime,23,632,1100,1305,0,in_store,0.4578,7,1,charged_off,992.75,dpd_120plus,120,0.9025,2023-06-06,delinquency,19,89.69,418.56,-45.0,11722.33,17,9.7,1,0,632,0,2023-Q1,1,0,1,0,0,high_risk,1,2023-05-01,6451.89
ACC0003305,2024-12,SYF_PAYPAL,Fintech,online,2023-04-06,2023-Q2,Superprime,20,808,8900,7401,0,online,0.4577,0,0,active,344.23,current,0,0.0387,,,0,302.3,218.08,194.2,3957.54,17,12.3,0,0,815,7,2024-Q4,0,0,0,0,0,low_risk,0,,3613.33
ACC0003306,2024-12,SYF_CARECREDIT,Healthcare,in_store,2024-04-18,2024-Q2,Superprime,8,809,5000,5854,1,in_store,0.2778,1,0,active,0.0,current,0,0.0,,,0,1116.55,982.21,5.3,7857.65,6,8.0,0,0,811,2,2024-Q4,0,0,0,0,0,low_risk,0,,7857.66
ACC0003307,2024-12,SYF_PAYPAL,Fintech,in_store,2023-10-23,2023-Q4,Nearprime,14,668,2300,2563,0,in_store,0.159,0,0,active,259.73,current,0,0.1129,,,0,200.69,175.89,-8.9,2213.35,14,15.3,0,1,668,0,2024-Q4,0,0,0,0,0,attrition_risk,0,,1953.63
ACC0003308,2024-12,SYF_PAYPAL,Fintech,in_store,2023-11-27,2023-Q4,Superprime,13,847,5600,8383,1,in_store,0.2142,7,0,active,118.19,current,0,0.0211,,,0,123.86,159.84,-54.8,2069.47,10,13.7,0,0,850,3,2024-Q4,0,0,0,0,0,low_risk,0,,1951.3
ACC0003309,2024-12,SYF_PAYPAL,Fintech,online,2023-04-28,2023-Q2,Superprime,20,830,7600,8259,1,online,0.1641,6,0,delinquent,0.0,dpd_30,30,0.0,,,0,263.96,234.92,61.2,4305.0,12,7.0,0,0,845,15,2024-Q4,0,0,0,0,0,moderate_risk,0,,4305.0
ACC0003310,2024-12,SYF_PAYPAL,Fintech,pre_approved,2022-05-14,2022-Q2,Superprime,31,782,13200,11573,0,pre_approved,0.4934,0,0,active,0.0,current,0,0.0,,,0,72.87,106.3,-55.5,4773.5,14,13.3,0,0,802,20,2024-Q4,0,0,0,0,0,low_risk,0,,4773.51
ACC0003311,2024-12,SYF_GUITARCTR,Specialty,online,2023-01-03,2023-Q1,Prime,23,691,5400,7226,0,online,0.4442,7,0,active,0.0,current,0,0.0,,,0,217.4,576.3,-75.2,15179.99,1,10.0,0,0,691,0,2024-Q4,0,0,0,0,0,standard,0,,15180.0
ACC0003312,2024-12,SYF_AMAZON,Retail,online,2023-12-31,2023-Q4,Superprime,12,796,8000,6683,0,online,0.5711,3,0,active,0.0,current,0,0.0,,,0,176.41,132.66,9.0,1591.87,2,11.3,0,0,806,10,2024-Q4,0,0,0,0,0,low_risk,0,,1591.87
ACC0003313,2024-12,SYF_PAYPAL,Fintech,direct_mail,2021-08-10,2021-Q3,Prime,40,695,3000,3794,0,direct_mail,0.4583,7,0,active,0.0,current,0,0.0,,,1,80.27,155.84,-67.7,6417.67,17,15.0,0,0,695,0,2024-Q4,0,0,0,0,0,standard,0,,6417.69
ACC0003314,2024-12,SYF_BPGASCAR,Auto/Gas,online,2022-06-30,2022-Q2,Superprime,30,810,13100,11433,0,online,0.1678,5,0,delinquent,51.54,dpd_30,30,0.0039,,,0,215.37,136.36,42.3,3768.55,17,14.3,0,0,829,19,2024-Q4,0,0,0,0,0,moderate_risk,0,,3717.02
ACC0003315,2024-12,SYF_PAYPAL,Fintech,online,2024-07-04,2024-Q3,Nearprime,5,639,2100,1747,0,online,0.4478,6,1,active,0.0,current,0,0.0,,,0,112.82,110.45,0.0,552.23,19,15.3,0,0,639,0,2024-Q4,1,0,0,0,0,standard,0,,552.24
ACC0003316,2024-12,SYF_ASHLEY,Furniture,in_store,2023-09-21,2023-Q3,Superprime,12,811,9000,11243,0,in_store,0.2588,3,0,closed,3146.65,current,0,0.3496,2024-09-15,account_review,3,2479.39,1615.36,126.8,19384.29,5,7.7,1,0,819,8,2024-Q3,0,0,0,0,0,low_risk,0,,16237.64
ACC0003317,2024-12,SYF_AMAZON,Retail,in_store,2021-08-14,2021-Q3,Prime,40,742,5100,7344,0,in_store,0.1523,6,0,active,0.0,current,0,0.0,,,0,163.24,269.29,-34.7,9180.85,19,10.3,0,0,742,0,2024-Q4,0,0,0,0,0,standard,0,,9180.86
ACC0003318,2024-12,SYF_ASHLEY,Furniture,in_store,2021-08-19,2021-Q3,Subprime,20,600,1300,1100,0,in_store,0.0204,7,0,charged_off,1210.3,dpd_120plus,120,0.931,,,20,280.44,814.4,-72.3,15332.91,5,8.0,1,0,579,-21,2023-Q1,0,0,1,0,0,high_risk,1,2023-04-01,6533.59
ACC0003319,2024-12,SYF_WALMART,Retail,pre_approved,2024-05-17,2024-Q2,Subprime,7,559,500,710,0,pre_approved,0.1118,7,1,active,348.59,current,0,0.6972,,,0,232.81,157.76,107.8,1104.35,7,9.3,0,1,552,-7,2024-Q4,1,0,0,0,0,attrition_risk,0,,724.34
ACC0003320,2024-12,SYF_ROOMS2GO,Furniture,online,2022-05-17,2022-Q2,Prime,25,705,6900,6877,0,online,0.3845,3,0,charged_off,1051.39,dpd_120plus,120,0.1524,,,6,368.91,1525.69,-85.4,43597.93,6,8.7,1,0,705,0,2024-Q2,0,0,0,0,0,moderate_risk,1,2024-06-01,39500.32
ACC0003321,2024-12,SYF_LOWES,HomeImprov,pre_approved,2022-07-27,2022-Q3,Superprime,29,767,12200,17478,0,pre_approved,0.3645,2,0,active,0.0,current,0,0.0,,,0,446.58,473.38,11.3,13601.15,15,12.3,0,0,778,11,2024-Q4,0,0,0,0,0,low_risk,0,,13601.16
ACC0003322,2024-12,SYF_SAMSCLUB,Retail,online,2023-05-20,2023-Q2,Prime,19,754,5900,8079,0,online,0.2969,0,0,active,175.82,current,0,0.0298,,,1,163.66,226.44,109.2,4168.89,0,2.7,0,0,754,0,2024-Q4,0,0,0,0,0,standard,0,,3993.08
ACC0003323,2024-12,SYF_SAMSCLUB,Retail,online,2024-06-28,2024-Q2,Superprime,6,794,13400,15469,1,online,0.257,0,0,active,0.0,current,0,0.0,,,0,285.42,216.05,94.6,1296.33,15,11.0,0,0,799,5,2024-Q4,0,0,0,0,0,low_risk,0,,1296.33
ACC0003324,2024-12,SYF_ROOMS2GO,Furniture,partner_refer,2023-06-29,2023-Q2,Prime,18,708,4800,7161,1,partner_refer,0.375,7,0,active,925.28,current,0,0.1928,,,0,443.54,1317.19,-76.5,25473.92,10,14.3,0,0,708,0,2024-Q4,0,0,0,0,0,standard,0,,24548.65
ACC0003325,2024-12,SYF_CARECREDIT,Healthcare,in_store,2021-04-27,2021-Q2,Subprime,10,587,600,783,0,in_store,0.3194,3,1,charged_off,513.0,dpd_120plus,120,0.855,,,34,205.92,438.39,-73.4,4383.92,0,5.3,1,0,579,-8,2022-Q1,1,0,1,0,0,high_risk,1,2022-02-01,664.59
ACC0003326,2024-12,SYF_ASHLEY,Furniture,online,2022-11-02,2022-Q4,Prime,25,752,6800,9058,0,online,0.2333,2,0,delinquent,3222.06,dpd_30,30,0.4738,,,0,1865.65,1825.48,-19.8,42978.34,5,8.7,0,0,752,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,38932.73
ACC0003327,2024-12,SYF_LOWES,HomeImprov,in_store,2022-05-30,2022-Q2,Nearprime,31,643,2500,3046,0,in_store,0.3358,6,1,active,0.0,current,0,0.0,,,0,793.04,611.49,-3.5,17669.41,5,5.0,0,0,643,0,2024-Q4,1,0,0,0,0,standard,0,,17669.44
ACC0003328,2024-12,SYF_LOWES,HomeImprov,in_store,2021-04-20,2021-Q2,Prime,44,734,6800,6850,0,in_store,0.0812,2,0,delinquent,1633.03,dpd_60,60,0.2402,,,0,571.33,548.62,7.5,19272.2,13,8.7,0,0,734,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,17639.18
ACC0003329,2024-12,SYF_ASHLEY,Furniture,partner_refer,2024-09-30,2024-Q3,Prime,3,712,4700,4777,0,partner_refer,0.299,1,0,active,833.96,current,0,0.1774,,,0,1059.5,1059.5,0.0,3178.51,14,11.7,0,0,712,0,2024-Q4,0,0,0,0,0,standard,0,,2344.55
ACC0003330,2024-12,SYF_BPGASCAR,Auto/Gas,online,2022-04-25,2022-Q2,Nearprime,32,624,3800,3711,0,online,0.556,0,0,active,95.44,current,0,0.0251,,,0,69.29,127.28,-63.6,3566.18,3,7.7,0,0,624,0,2024-Q4,0,0,0,0,0,standard,0,,3470.74
ACC0003331,2024-12,SYF_WALMART,Retail,direct_mail,2022-04-09,2022-Q2,Nearprime,28,633,1700,2369,0,direct_mail,0.607,4,0,charged_off,306.87,dpd_120plus,120,0.1805,,,4,19.93,103.41,-81.5,2714.47,11,7.3,1,0,633,0,2024-Q3,0,0,0,0,0,high_risk,1,2024-08-01,2407.6
ACC0003332,2024-12,SYF_PAYPAL,Fintech,direct_mail,2022-09-25,2022-Q3,Nearprime,8,646,1300,1777,0,direct_mail,0.5498,1,2,closed,0.0,dpd_30,30,0.0,2023-05-23,delinquency,19,105.35,124.35,-47.4,994.79,11,4.3,1,1,646,0,2023-Q1,2,0,0,0,0,moderate_risk,0,,994.8
ACC0003333,2024-12,SYF_CARECREDIT,Healthcare,in_store,2021-10-29,2021-Q4,Subprime,8,591,600,769,1,in_store,0.5691,6,1,charged_off,541.5,dpd_120plus,120,0.9025,,,30,113.56,370.14,-79.0,2961.11,18,14.3,1,1,583,-8,2022-Q2,1,0,1,0,0,high_risk,1,2022-06-01,1737.36
ACC0003334,2024-12,SYF_PAYPAL,Fintech,online,2022-06-17,2022-Q2,Nearprime,30,632,2300,2978,0,online,0.3108,4,1,active,276.94,current,0,0.1204,,,0,123.08,156.21,-33.8,5610.02,9,6.7,0,0,632,0,2024-Q4,1,0,0,0,0,standard,0,,5333.09
ACC0003335,2024-12,SYF_CARECREDIT,Healthcare,in_store,2022-11-20,2022-Q4,Superprime,25,785,11400,14687,0,in_store,0.2402,1,0,active,0.0,current,0,0.0,,,0,1617.4,1253.05,95.4,28070.43,13,6.0,0,0,804,19,2024-Q4,0,0,0,0,0,low_risk,0,,28070.44
