application_id,account_id,application_date,app_channel,bureau_score_at_app,credit_line_requested,credit_line_approved,decision,decline_reason_code,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_count,bureau_oldest_tradeline_yrs
APP00003073,ACC0003073,2021-10-23,direct_mail,713,3663,3300.0,approved,,0.2002,1,0,15.7
APP00003074,ACC0003074,2021-03-06,online,718,2674,2900.0,approved,,0.3501,7,0,6.7
APP00003075,ACC0003075,2022-01-20,in_store,644,3737,2700.0,approved,,0.197,1,1,6.4
APP00003076,ACC0003076,2024-05-08,direct_mail,566,1445,1400.0,approved,,0.5215,1,1,19.4
APP00003077,ACC0003077,2024-08-13,in_store,799,15790,12600.0,approved,,0.1243,7,0,19.8
APP00003078,ACC0003078,2023-04-29,online,797,8135,8300.0,approved,,0.5254,7,0,6.0
APP00003079,ACC0003079,2022-12-14,in_store,616,1503,1300.0,approved,,0.6129,1,1,7.6
APP00003080,ACC0003080,2024-09-17,online,695,6297,5800.0,approved,,0.2348,1,0,7.6
APP00003081,ACC0003081,2022-03-03,in_store,822,6763,6100.0,approved,,0.39,5,0,10.6
APP00003082,ACC0003082,2022-12-01,in_store,720,7305,5500.0,approved,,0.2315,3,0,10.6
APP00003083,ACC0003083,2021-11-22,online,672,2957,3600.0,approved,,0.331,3,0,16.4
APP00003084,ACC0003084,2024-06-19,online,578,420,400.0,approved,,0.5561,7,0,7.8
APP00003085,ACC0003085,2021-08-03,partner_refer,605,1336,900.0,approved,,0.4447,3,0,2.2
APP00003086,ACC0003086,2024-05-01,in_store,652,1328,1300.0,approved,,0.6329,1,0,5.8
APP00003087,ACC0003087,2021-08-25,in_store,660,1793,1600.0,approved,,0.1688,3,2,3.3
APP00003088,ACC0003088,2021-03-26,pre_approved,743,3913,4600.0,approved,,0.6385,2,0,1.5
APP00003089,ACC0003089,2021-05-27,pre_approved,708,8512,5900.0,approved,,0.3011,1,0,1.3
APP00003090,ACC0003090,2022-08-02,pre_approved,690,4766,5000.0,approved,,0.4714,4,0,14.4
APP00003091,ACC0003091,2023-07-06,online,629,3672,3900.0,approved,,0.4861,2,0,1.1
APP00003092,ACC0003092,2024-03-14,online,705,7196,5900.0,approved,,0.4792,4,0,9.0
APP00003093,ACC0003093,2022-05-01,in_store,686,2803,3300.0,approved,,0.1388,6,0,13.2
APP00003094,ACC0003094,2024-07-12,direct_mail,678,3870,3400.0,approved,,0.4475,6,1,10.9
APP00003095,ACC0003095,2024-08-28,in_store,699,5294,3700.0,approved,,0.3843,1,0,11.4
APP00003096,ACC0003096,2022-12-09,partner_refer,735,8430,6800.0,approved,,0.0438,5,0,7.3
APP00003097,ACC0003097,2022-03-24,in_store,752,5970,6400.0,approved,,0.4992,2,0,3.7
APP00003098,ACC0003098,2023-09-20,online,768,6766,5300.0,approved,,0.1502,2,0,10.9
APP00003099,ACC0003099,2021-03-08,online,772,17604,12200.0,approved,,0.1952,7,0,17.9
APP00003100,ACC0003100,2022-04-16,direct_mail,731,4606,3200.0,approved,,0.2596,5,0,7.0
APP00003101,ACC0003101,2021-10-02,online,628,3800,3500.0,approved,,0.2137,6,0,15.5
APP00003102,ACC0003102,2021-09-11,in_store,842,9767,10300.0,approved,,0.349,4,0,7.8
APP00003103,ACC0003103,2022-02-19,in_store,776,12682,12200.0,approved,,0.4363,5,0,1.3
APP00003104,ACC0003104,2023-03-18,online,782,11819,13400.0,approved,,0.5336,0,0,2.5
APP00003105,ACC0003105,2023-12-16,online,750,5883,4600.0,approved,,0.5113,5,0,8.2
APP00003106,ACC0003106,2024-08-03,online,736,6495,7000.0,approved,,0.5341,0,0,2.6
APP00003107,ACC0003107,2024-02-13,direct_mail,667,3174,2300.0,approved,,0.1485,7,2,6.4
APP00003108,ACC0003108,2021-11-08,online,823,6588,6900.0,approved,,0.134,0,0,4.9
APP00003109,ACC0003109,2021-04-01,online,816,8302,10200.0,approved,,0.5773,1,0,17.7
APP00003110,ACC0003110,2023-01-04,direct_mail,708,5490,5000.0,approved,,0.0269,1,0,2.5
APP00003111,ACC0003111,2021-06-10,online,780,10578,10800.0,approved,,0.5194,6,0,17.7
APP00003112,ACC0003112,2021-07-30,direct_mail,638,4008,2900.0,approved,,0.489,4,2,5.6
APP00003113,ACC0003113,2021-12-01,in_store,719,3370,3300.0,approved,,0.266,2,0,11.4
APP00003114,ACC0003114,2023-07-05,online,625,3742,3600.0,approved,,0.1545,5,0,2.0
APP00003115,ACC0003115,2021-01-06,pre_approved,645,1518,1500.0,approved,,0.6291,5,0,3.5
APP00003116,ACC0003116,2021-06-26,online,720,7063,7400.0,approved,,0.4779,6,0,12.5
APP00003117,ACC0003117,2022-05-15,partner_refer,663,1898,1900.0,approved,,0.5064,7,0,2.2
APP00003118,ACC0003118,2024-08-02,pre_approved,641,3363,3700.0,approved,,0.2079,0,1,19.1
APP00003119,ACC0003119,2022-05-24,pre_approved,570,1054,900.0,approved,,0.4696,3,0,8.4
APP00003120,ACC0003120,2021-05-13,online,718,2802,3200.0,approved,,0.2485,6,0,5.1
APP00003121,ACC0003121,2021-10-14,in_store,670,4027,3200.0,approved,,0.0973,4,2,19.9
APP00003122,ACC0003122,2023-02-01,in_store,638,4815,4000.0,approved,,0.4232,1,2,6.4
APP00003123,ACC0003123,2023-03-22,online,684,2879,3400.0,approved,,0.567,7,0,2.9
APP00003124,ACC0003124,2023-06-08,in_store,598,1740,1200.0,approved,,0.616,4,1,3.5
APP00003125,ACC0003125,2022-04-25,in_store,654,2600,2500.0,approved,,0.4994,0,0,18.1
APP00003126,ACC0003126,2021-11-21,in_store,731,10231,7200.0,approved,,0.2673,5,0,17.5
APP00003127,ACC0003127,2023-02-27,pre_approved,753,4644,5100.0,approved,,0.0058,5,0,18.5
APP00003128,ACC0003128,2021-10-01,online,717,5412,6400.0,approved,,0.3656,6,0,1.5
APP00003129,ACC0003129,2022-04-30,online,698,7808,6900.0,approved,,0.6197,3,0,15.9
APP00003130,ACC0003130,2023-08-30,in_store,663,3218,2700.0,approved,,0.143,6,0,17.6
APP00003131,ACC0003131,2021-03-26,pre_approved,750,7231,6100.0,approved,,0.1876,1,0,1.8
APP00003132,ACC0003132,2021-11-04,online,591,883,1100.0,approved,,0.2462,2,1,13.1
APP00003133,ACC0003133,2022-03-15,in_store,764,16690,12800.0,approved,,0.0331,4,0,16.2
APP00003134,ACC0003134,2024-05-17,partner_refer,707,3340,2800.0,approved,,0.5452,2,0,6.8
APP00003135,ACC0003135,2022-07-13,in_store,708,3185,3700.0,approved,,0.276,5,0,14.4
APP00003136,ACC0003136,2022-10-04,online,635,3232,2800.0,approved,,0.016,0,1,13.4
APP00003137,ACC0003137,2022-04-26,direct_mail,829,9447,7800.0,approved,,0.2231,2,0,18.5
APP00003138,ACC0003138,2021-11-10,pre_approved,756,3032,3100.0,approved,,0.4368,3,0,17.1
APP00003139,ACC0003139,2023-06-29,in_store,671,1313,1500.0,approved,,0.0358,7,0,9.5
APP00003140,ACC0003140,2023-09-27,online,724,10259,7500.0,approved,,0.414,1,0,11.8
APP00003141,ACC0003141,2021-11-20,online,637,3813,2900.0,approved,,0.1512,4,1,10.6
APP00003142,ACC0003142,2024-03-08,online,650,4024,3400.0,approved,,0.2873,4,0,6.9
APP00003143,ACC0003143,2024-09-11,in_store,804,7184,7600.0,approved,,0.5552,4,0,1.6
APP00003144,ACC0003144,2022-07-08,pre_approved,750,9249,7400.0,approved,,0.482,3,0,9.9
APP00003145,ACC0003145,2024-04-18,direct_mail,646,1626,1500.0,approved,,0.6339,6,2,12.2
APP00003146,ACC0003146,2021-01-20,online,688,2971,2500.0,approved,,0.2798,2,0,19.4
APP00003147,ACC0003147,2022-08-17,direct_mail,731,4714,4300.0,approved,,0.1544,5,0,10.6
APP00003148,ACC0003148,2021-07-24,partner_refer,566,1410,1100.0,approved,,0.4636,1,2,19.8
APP00003149,ACC0003149,2022-07-03,in_store,805,5109,5400.0,approved,,0.1601,7,0,6.8
APP00003150,ACC0003150,2024-08-03,in_store,835,13403,14300.0,approved,,0.5116,2,0,8.8
APP00003151,ACC0003151,2023-02-17,pre_approved,693,3757,3000.0,approved,,0.2064,1,0,17.9
APP00003152,ACC0003152,2022-11-27,direct_mail,763,8704,10100.0,approved,,0.0901,1,0,5.2
APP00003153,ACC0003153,2021-03-05,online,701,4098,3400.0,approved,,0.2009,4,0,11.5
APP00003154,ACC0003154,2022-12-09,in_store,639,3258,3500.0,approved,,0.418,3,2,15.1
APP00003155,ACC0003155,2024-08-17,direct_mail,714,4269,4100.0,approved,,0.4336,1,0,1.5
APP00003156,ACC0003156,2022-07-29,pre_approved,744,2696,2700.0,approved,,0.0586,0,0,5.6
APP00003157,ACC0003157,2022-12-12,in_store,691,8070,6700.0,approved,,0.5851,0,0,15.0
APP00003158,ACC0003158,2024-04-09,direct_mail,831,6631,6100.0,approved,,0.6497,7,0,10.9
APP00003159,ACC0003159,2022-02-24,online,669,1901,1400.0,approved,,0.4232,3,2,2.2
APP00003160,ACC0003160,2021-09-18,in_store,649,1467,1500.0,approved,,0.4634,1,0,11.4
APP00003161,ACC0003161,2021-08-22,online,832,7345,7200.0,approved,,0.4526,2,0,14.6
APP00003162,ACC0003162,2024-03-01,direct_mail,784,20364,14600.0,approved,,0.0988,1,0,9.7
APP00003163,ACC0003163,2021-07-05,in_store,627,2789,1900.0,approved,,0.3809,5,0,18.2
APP00003164,ACC0003164,2021-09-21,online,727,6775,5000.0,approved,,0.1236,4,0,3.3
APP00003165,ACC0003165,2023-12-10,online,789,11581,8300.0,approved,,0.3753,5,0,10.6
APP00003166,ACC0003166,2021-08-19,online,635,4330,3000.0,approved,,0.6005,7,0,19.6
APP00003167,ACC0003167,2023-11-09,pre_approved,644,2962,2400.0,approved,,0.1014,5,1,18.0
APP00003168,ACC0003168,2023-07-21,online,736,6928,5100.0,approved,,0.1037,6,0,8.8
APP00003169,ACC0003169,2022-05-25,in_store,646,2073,1400.0,approved,,0.3932,2,2,3.7
APP00003170,ACC0003170,2021-08-15,in_store,678,4728,3300.0,approved,,0.6165,4,2,3.2
APP00003171,ACC0003171,2022-07-07,in_store,844,12770,9200.0,approved,,0.417,4,0,16.0
APP00003172,ACC0003172,2021-09-15,in_store,734,2554,2900.0,approved,,0.0065,3,0,3.9
APP00003173,ACC0003173,2023-01-31,pre_approved,605,621,500.0,approved,,0.4591,3,1,2.9
APP00003174,ACC0003174,2023-05-12,pre_approved,731,6710,6300.0,approved,,0.1586,7,0,3.4
APP00003175,ACC0003175,2023-09-16,online,720,6591,7400.0,approved,,0.5512,6,0,14.8
APP00003176,ACC0003176,2024-01-10,in_store,754,3370,3100.0,approved,,0.0824,1,0,10.8
APP00003177,ACC0003177,2021-08-06,online,767,16246,14300.0,approved,,0.0521,7,0,13.7
APP00003178,ACC0003178,2021-02-18,online,840,7032,6700.0,approved,,0.1424,4,0,13.5
APP00003179,ACC0003179,2023-07-04,partner_refer,700,5092,5100.0,approved,,0.0231,2,0,3.0
APP00003180,ACC0003180,2023-11-01,in_store,809,11780,7900.0,approved,,0.0257,0,0,9.7
APP00003181,ACC0003181,2023-03-14,in_store,623,1449,1800.0,approved,,0.3469,4,0,15.3
APP00003182,ACC0003182,2022-07-28,pre_approved,579,244,300.0,approved,,0.4704,5,2,3.6
APP00003183,ACC0003183,2023-01-15,direct_mail,667,2027,2400.0,approved,,0.4629,5,0,6.7
APP00003184,ACC0003184,2022-03-26,direct_mail,666,2969,2100.0,approved,,0.057,2,2,13.1
APP00003185,ACC0003185,2023-03-09,partner_refer,835,8943,7200.0,approved,,0.2506,7,0,16.0
APP00003186,ACC0003186,2023-07-22,in_store,626,2507,2500.0,approved,,0.3321,6,0,12.5
APP00003187,ACC0003187,2024-04-11,direct_mail,798,16823,11800.0,approved,,0.5252,7,0,19.0
APP00003188,ACC0003188,2021-09-22,in_store,829,8626,8600.0,approved,,0.2568,3,0,13.3
APP00003189,ACC0003189,2022-04-13,in_store,605,1588,1100.0,approved,,0.1197,5,1,16.4
APP00003190,ACC0003190,2023-11-03,online,570,323,300.0,approved,,0.3227,3,2,3.6
APP00003191,ACC0003191,2024-03-04,in_store,629,3775,3300.0,approved,,0.0445,1,1,2.7
APP00003192,ACC0003192,2024-06-29,online,710,2640,3100.0,approved,,0.4658,7,0,8.5
APP00003193,ACC0003193,2024-07-31,in_store,595,469,400.0,approved,,0.1497,2,0,14.7
APP00003194,ACC0003194,2024-05-05,in_store,620,4614,3200.0,approved,,0.3167,1,2,16.3
APP00003195,ACC0003195,2023-08-11,online,630,3042,2200.0,approved,,0.6217,2,2,6.6
APP00003196,ACC0003196,2023-01-01,online,679,2505,1800.0,approved,,0.1133,7,2,16.6
APP00003197,ACC0003197,2024-09-28,online,737,6604,5100.0,approved,,0.4184,4,0,13.6
APP00003198,ACC0003198,2022-02-18,online,648,1400,1700.0,approved,,0.0303,6,0,2.8
APP00003199,ACC0003199,2022-02-24,in_store,748,4582,5500.0,approved,,0.3517,3,0,18.4
APP00003200,ACC0003200,2021-08-20,online,753,4878,5400.0,approved,,0.2927,6,0,17.1
APP00003201,ACC0003201,2024-09-12,pre_approved,549,1128,900.0,approved,,0.3107,5,1,11.3
APP00003202,ACC0003202,2021-05-11,pre_approved,724,7002,5300.0,approved,,0.3661,4,0,16.3
APP00003203,ACC0003203,2022-12-11,in_store,817,5448,5200.0,approved,,0.199,4,0,6.2
APP00003204,ACC0003204,2023-09-19,online,841,7672,7300.0,approved,,0.2024,7,0,7.0
APP00003205,ACC0003205,2023-11-22,online,651,3988,2700.0,approved,,0.5484,7,1,2.6
APP00003206,ACC0003206,2021-12-29,pre_approved,764,6839,6100.0,approved,,0.3991,5,0,8.3
APP00003207,ACC0003207,2023-12-19,in_store,634,2803,2900.0,approved,,0.4425,0,0,4.7
APP00003208,ACC0003208,2022-04-04,in_store,659,1401,1100.0,approved,,0.2727,5,2,10.8
APP00003209,ACC0003209,2023-08-12,online,714,9516,6400.0,approved,,0.5375,1,0,8.2
APP00003210,ACC0003210,2021-12-18,in_store,711,3527,3900.0,approved,,0.5928,7,0,16.9
APP00003211,ACC0003211,2023-03-01,direct_mail,659,2971,2300.0,approved,,0.313,6,1,17.8
APP00003212,ACC0003212,2021-10-07,direct_mail,736,8263,6000.0,approved,,0.4948,5,0,7.1
APP00003213,ACC0003213,2022-02-12,pre_approved,754,7378,5500.0,approved,,0.6325,1,0,17.3
APP00003214,ACC0003214,2021-09-17,online,747,4866,4700.0,approved,,0.0805,5,0,16.9
APP00003215,ACC0003215,2023-09-05,direct_mail,738,5460,4800.0,approved,,0.5993,3,0,5.8
APP00003216,ACC0003216,2024-02-15,online,663,2413,1700.0,approved,,0.3413,6,0,11.8
APP00003217,ACC0003217,2022-12-19,direct_mail,695,8042,7000.0,approved,,0.2548,3,0,18.7
APP00003218,ACC0003218,2021-02-15,in_store,674,1955,1700.0,approved,,0.3986,7,0,9.8
APP00003219,ACC0003219,2023-11-13,in_store,733,7210,7300.0,approved,,0.2018,0,0,10.4
APP00003220,ACC0003220,2021-08-14,online,754,7662,6800.0,approved,,0.2867,5,0,11.8
APP00003221,ACC0003221,2021-06-04,direct_mail,678,4007,4000.0,approved,,0.4441,5,0,15.7
APP00003222,ACC0003222,2022-03-14,in_store,634,1447,1700.0,approved,,0.59,4,0,18.7
APP00003223,ACC0003223,2022-01-11,online,752,9658,7000.0,approved,,0.0962,7,0,3.3
APP00003224,ACC0003224,2023-11-17,direct_mail,739,9053,6100.0,approved,,0.0666,7,0,5.8
APP00003225,ACC0003225,2021-12-26,pre_approved,768,17086,14000.0,approved,,0.3501,2,0,17.0
APP00003226,ACC0003226,2022-04-03,in_store,743,2497,3000.0,approved,,0.427,1,0,12.3
APP00003227,ACC0003227,2021-01-06,online,591,933,700.0,approved,,0.4297,2,0,12.9
APP00003228,ACC0003228,2023-12-02,direct_mail,651,3891,3500.0,approved,,0.0062,5,2,5.4
APP00003229,ACC0003229,2022-03-23,pre_approved,752,4264,4200.0,approved,,0.056,2,0,6.7
APP00003230,ACC0003230,2023-12-15,online,773,17530,14000.0,approved,,0.5156,2,0,3.5
APP00003231,ACC0003231,2021-02-07,in_store,755,6843,5900.0,approved,,0.4602,3,0,19.9
APP00003232,ACC0003232,2024-09-02,in_store,605,1148,1400.0,approved,,0.1843,5,2,7.1
APP00003233,ACC0003233,2021-02-12,online,814,10086,11800.0,approved,,0.3236,0,0,11.8
APP00003234,ACC0003234,2022-10-30,in_store,806,6734,5300.0,approved,,0.5856,5,0,13.6
APP00003235,ACC0003235,2021-10-04,online,642,3351,3100.0,approved,,0.4747,6,2,6.8
APP00003236,ACC0003236,2021-04-15,in_store,842,11935,10000.0,approved,,0.0648,3,0,10.0
APP00003237,ACC0003237,2021-10-08,in_store,772,14726,10900.0,approved,,0.0773,4,0,5.9
APP00003238,ACC0003238,2022-04-10,online,630,1837,2000.0,approved,,0.2767,2,1,15.4
APP00003239,ACC0003239,2024-07-24,in_store,664,3865,2600.0,approved,,0.0433,1,2,10.0
APP00003240,ACC0003240,2023-04-02,online,725,4369,3500.0,approved,,0.394,2,0,4.7
APP00003241,ACC0003241,2022-06-26,partner_refer,733,3076,3200.0,approved,,0.2401,3,0,5.4
APP00003242,ACC0003242,2022-02-17,pre_approved,759,2452,2800.0,approved,,0.3951,3,0,3.5
APP00003243,ACC0003243,2024-01-14,partner_refer,740,7124,5800.0,approved,,0.3726,1,0,1.5
APP00003244,ACC0003244,2023-07-07,online,662,3150,2700.0,approved,,0.4582,3,2,17.0
APP00003245,ACC0003245,2022-07-15,online,771,8295,9700.0,approved,,0.2598,6,0,8.2
APP00003246,ACC0003246,2021-08-17,partner_refer,642,1965,1900.0,approved,,0.2901,4,2,7.0
APP00003247,ACC0003247,2022-07-08,partner_refer,846,17995,14400.0,approved,,0.5772,3,0,7.2
APP00003248,ACC0003248,2021-06-19,in_store,671,5096,3900.0,approved,,0.6184,2,0,11.5
APP00003249,ACC0003249,2022-01-04,partner_refer,747,6581,4400.0,approved,,0.6362,1,0,16.1
APP00003250,ACC0003250,2021-03-02,in_store,660,2237,1600.0,approved,,0.0672,3,1,13.1
APP00003251,ACC0003251,2022-02-25,online,827,7031,6900.0,approved,,0.5713,3,0,4.7
APP00003252,ACC0003252,2022-07-14,in_store,751,6693,5200.0,approved,,0.2097,6,0,10.1
APP00003253,ACC0003253,2023-12-07,online,669,2410,2900.0,approved,,0.0285,1,2,8.8
APP00003254,ACC0003254,2023-09-24,online,683,2781,3100.0,approved,,0.3005,3,0,15.2
APP00003255,ACC0003255,2023-12-06,in_store,708,6184,4800.0,approved,,0.5521,4,0,19.1
APP00003256,ACC0003256,2023-05-04,partner_refer,618,338,400.0,approved,,0.1674,5,0,14.7
APP00003257,ACC0003257,2022-03-01,in_store,568,1584,1300.0,approved,,0.1054,7,2,16.3
APP00003258,ACC0003258,2021-03-10,in_store,722,8218,7400.0,approved,,0.2826,7,0,11.2
APP00003259,ACC0003259,2022-02-26,in_store,687,3576,3700.0,approved,,0.5028,5,0,17.8
APP00003260,ACC0003260,2023-08-07,online,764,14500,15000.0,approved,,0.4656,1,0,2.7
APP00003261,ACC0003261,2024-01-29,online,719,8519,6800.0,approved,,0.0474,5,0,3.9
APP00003262,ACC0003262,2024-02-20,in_store,794,5907,7200.0,approved,,0.6495,0,0,14.8
APP00003263,ACC0003263,2024-04-22,pre_approved,688,6751,6500.0,approved,,0.1695,7,0,5.6
APP00003264,ACC0003264,2022-08-05,online,792,6874,8300.0,approved,,0.5399,6,0,6.1
APP00003265,ACC0003265,2021-10-01,pre_approved,746,5360,4600.0,approved,,0.2917,7,0,2.7
APP00003266,ACC0003266,2022-03-01,online,842,11902,11000.0,approved,,0.5395,5,0,17.3
APP00003267,ACC0003267,2023-09-21,in_store,682,3764,3100.0,approved,,0.4396,7,0,16.6
APP00003268,ACC0003268,2023-07-09,online,729,6251,6300.0,approved,,0.3075,7,0,14.5
APP00003269,ACC0003269,2021-10-19,direct_mail,785,7761,8000.0,approved,,0.1034,4,0,10.1
APP00003270,ACC0003270,2021-04-05,partner_refer,654,2242,2400.0,approved,,0.2505,7,0,17.4
APP00003271,ACC0003271,2021-01-14,direct_mail,715,7656,5500.0,approved,,0.3841,1,0,16.7
APP00003272,ACC0003272,2021-10-04,online,664,2129,2100.0,approved,,0.0721,3,2,11.3
APP00003273,ACC0003273,2021-11-07,pre_approved,650,2898,2500.0,approved,,0.4667,4,2,6.5
APP00003274,ACC0003274,2022-05-11,in_store,680,5349,6100.0,approved,,0.3471,0,0,16.5
APP00003275,ACC0003275,2023-03-03,online,722,9773,7300.0,approved,,0.3534,0,0,1.7
APP00003276,ACC0003276,2021-01-26,online,641,827,1000.0,approved,,0.3853,1,2,5.7
APP00003277,ACC0003277,2021-09-16,in_store,590,647,500.0,approved,,0.0501,4,0,2.7
APP00003278,ACC0003278,2024-03-07,online,677,2821,3000.0,approved,,0.071,5,1,6.8
APP00003279,ACC0003279,2022-11-02,in_store,776,7077,8400.0,approved,,0.4448,7,0,19.0
APP00003280,ACC0003280,2022-11-04,online,803,8315,7900.0,approved,,0.015,4,0,3.9
APP00003281,ACC0003281,2023-10-11,in_store,601,1638,1400.0,approved,,0.2454,6,0,2.1
APP00003282,ACC0003282,2021-05-22,in_store,596,838,1000.0,approved,,0.612,7,0,1.9
APP00003283,ACC0003283,2024-08-14,online,651,2405,2600.0,approved,,0.5371,1,2,18.9
APP00003284,ACC0003284,2021-01-07,in_store,688,7498,7500.0,approved,,0.3975,1,0,12.1
APP00003285,ACC0003285,2021-11-22,pre_approved,804,7343,7100.0,approved,,0.158,5,0,12.8
APP00003286,ACC0003286,2022-03-22,online,647,990,1100.0,approved,,0.4932,3,0,7.8
APP00003287,ACC0003287,2023-09-01,in_store,624,4184,3100.0,approved,,0.4928,2,1,19.5
APP00003288,ACC0003288,2021-12-04,online,702,10641,7200.0,approved,,0.5361,6,0,12.9
APP00003289,ACC0003289,2023-03-06,online,690,6475,6900.0,approved,,0.1491,2,0,2.6
APP00003290,ACC0003290,2024-04-25,pre_approved,656,4666,3600.0,approved,,0.1959,4,0,7.9
APP00003291,ACC0003291,2021-01-22,pre_approved,722,9227,6400.0,approved,,0.002,2,0,12.2
APP00003292,ACC0003292,2023-05-13,online,844,10110,11400.0,approved,,0.137,6,0,18.2
APP00003293,ACC0003293,2023-11-20,in_store,652,3447,3500.0,approved,,0.1496,2,0,16.2
APP00003294,ACC0003294,2024-03-16,partner_refer,793,6374,5600.0,approved,,0.0068,7,0,8.0
APP00003295,ACC0003295,2024-05-07,online,550,1565,1200.0,approved,,0.2175,7,2,5.9
APP00003296,ACC0003296,2022-07-06,direct_mail,832,10426,7200.0,approved,,0.4891,2,0,9.1
APP00003297,ACC0003297,2024-07-28,partner_refer,583,726,800.0,approved,,0.1239,1,0,18.7
APP00003298,ACC0003298,2023-10-24,online,751,5849,6500.0,approved,,0.1988,2,0,16.4
APP00003299,ACC0003299,2023-12-11,in_store,569,1521,1200.0,approved,,0.1386,2,0,1.1
APP00003300,ACC0003300,2021-11-03,online,754,2626,2700.0,approved,,0.5411,6,0,10.0
APP00003301,ACC0003301,2022-11-28,pre_approved,729,5982,5100.0,approved,,0.1706,4,0,11.9
APP00003302,ACC0003302,2023-08-30,online,694,3646,2700.0,approved,,0.5016,2,0,2.3
APP00003303,ACC0003303,2023-03-23,in_store,816,8647,9300.0,approved,,0.5989,3,0,16.9
APP00003304,ACC0003304,2023-11-05,online,673,2314,2200.0,approved,,0.3215,7,0,18.4
APP00003305,ACC0003305,2021-12-20,online,771,5436,5100.0,approved,,0.5426,1,0,12.2
APP00003306,ACC0003306,2023-12-30,online,804,13036,10400.0,approved,,0.1509,5,0,6.0
APP00003307,ACC0003307,2021-12-17,online,774,12843,12000.0,approved,,0.5389,4,0,13.5
APP00003308,ACC0003308,2023-08-19,online,650,1254,1300.0,approved,,0.2113,5,0,6.2
APP00003309,ACC0003309,2022-01-17,online,713,9433,7400.0,approved,,0.1473,1,0,15.1
APP00003310,ACC0003310,2021-02-09,in_store,751,9396,6600.0,approved,,0.2971,2,0,2.7
APP00003311,ACC0003311,2024-03-12,in_store,644,1431,1500.0,approved,,0.2993,7,0,8.2
APP00003312,ACC0003312,2023-10-03,in_store,791,20014,14900.0,approved,,0.6155,7,0,16.8
APP00003313,ACC0003313,2024-09-09,online,745,8639,6700.0,approved,,0.5717,7,0,16.3
APP00003314,ACC0003314,2024-07-31,online,849,9964,12000.0,approved,,0.1472,1,0,4.4
APP00003315,ACC0003315,2022-04-24,online,663,5696,4000.0,approved,,0.4819,1,2,7.0
APP00003316,ACC0003316,2021-04-19,direct_mail,809,17745,12200.0,approved,,0.4041,4,0,11.5
APP00003317,ACC0003317,2021-07-11,in_store,606,857,1000.0,approved,,0.4865,0,1,2.2
APP00003318,ACC0003318,2021-08-28,direct_mail,643,3992,2900.0,approved,,0.5295,2,0,6.0
APP00003319,ACC0003319,2023-09-18,in_store,611,1002,1200.0,approved,,0.3518,1,1,11.3
APP00003320,ACC0003320,2022-07-18,in_store,642,2075,1700.0,approved,,0.2386,2,1,7.0
APP00003321,ACC0003321,2021-07-14,in_store,634,1811,2100.0,approved,,0.3665,3,2,7.7
APP00003322,ACC0003322,2023-11-02,in_store,806,7565,9400.0,approved,,0.0585,5,0,2.0
APP00003323,ACC0003323,2024-09-21,online,748,6617,4700.0,approved,,0.3849,7,0,15.4
APP00003324,ACC0003324,2021-05-15,pre_approved,811,15136,12600.0,approved,,0.0057,0,0,1.2
APP00003325,ACC0003325,2022-11-01,in_store,690,3023,2700.0,approved,,0.071,7,0,1.5
APP00003326,ACC0003326,2022-11-08,direct_mail,602,710,600.0,approved,,0.5527,7,1,14.4
APP00003327,ACC0003327,2024-04-10,in_store,752,5257,4000.0,approved,,0.5071,7,0,10.4
APP00003328,ACC0003328,2021-11-07,online,651,3141,3200.0,approved,,0.5412,1,1,1.1
APP00003329,ACC0003329,2024-09-28,in_store,686,2532,3000.0,approved,,0.2331,7,0,9.9
APP00003330,ACC0003330,2021-12-09,in_store,699,5680,6500.0,approved,,0.6134,0,0,6.2
APP00003331,ACC0003331,2023-03-29,pre_approved,632,2262,1700.0,approved,,0.5396,5,1,11.3
APP00003332,ACC0003332,2022-02-16,in_store,647,2825,2700.0,approved,,0.3926,1,0,12.8
APP00003333,ACC0003333,2023-07-03,in_store,695,7600,7100.0,approved,,0.0174,6,0,13.8
APP00003334,ACC0003334,2023-07-05,direct_mail,720,8861,6800.0,approved,,0.3312,1,0,14.8
APP00003335,ACC0003335,2021-03-23,in_store,641,3717,2700.0,approved,,0.0202,2,2,6.2
APP00003336,ACC0003336,2024-06-16,direct_mail,794,16068,11200.0,approved,,0.3149,0,0,8.3
APP00003337,ACC0003337,2024-09-19,in_store,807,11219,7800.0,approved,,0.2574,2,0,12.4
APP00003338,ACC0003338,2022-07-02,direct_mail,582,813,600.0,approved,,0.0896,1,1,7.4
APP00003339,ACC0003339,2024-08-01,online,842,13540,11700.0,approved,,0.3426,6,0,20.0
APP00003340,ACC0003340,2022-11-17,online,653,1626,1200.0,approved,,0.3294,5,2,3.6
APP00003341,ACC0003341,2022-12-11,in_store,622,4856,3700.0,approved,,0.0285,5,2,8.5
APP00003342,ACC0003342,2022-09-08,online,726,3849,4200.0,approved,,0.0115,7,0,1.2
APP00003343,ACC0003343,2023-04-21,online,732,4744,5200.0,approved,,0.2577,1,0,13.2
APP00003344,ACC0003344,2024-08-27,online,653,2766,2000.0,approved,,0.6203,4,1,9.4
APP00003345,ACC0003345,2023-11-21,in_store,720,5300,4600.0,approved,,0.3558,7,0,4.0
APP00003346,ACC0003346,2022-10-09,in_store,668,4487,3600.0,approved,,0.5554,0,2,5.2
